"artist","title","sales_price","sales_price_log","estimate_range","created","auction_location","surface","artist_seal","inscribed","signed","dated","titled","stamped","auction_year","auction_month","auction_weekday","canvas","oil","acrylic","board","paper","lacquer","masonite","panel","ink","wood"
"Vu Cao Dam","Divinité (Divinity)",76510,11.2451767302259,10250,"1983","1",12319.5,"0","0","1","1","0","0",2019,5,"Sunday",1,1,0,0,0,0,0,0,0,0
"Le Pho","Composition",122410,11.7151313450696,12810,"c. 1972","1",16774.25,"0","0","1","0","0","0",2019,5,"Sunday",1,1,0,0,0,0,0,0,0,0
"Tran Van Can","La Jeune Fille (The Vietnamese Girl)",137710,11.8329053037212,12810,"1937","1",3412.5,"0","0","1","1","0","0",2019,5,"Sunday",1,1,0,0,0,0,0,0,0,0
"Nguyen Gia Tri","Ladies in the Garden",48960,10.7987589171862,12810,"c. 1970's","1",12825,"0","0","1","0","0","0",2019,5,"Sunday",0,0,0,0,0,1,0,1,0,0
"Pham Van Don","Halong Bay",24480,10.1056117366263,2560,NA,"1",2430,"0","0","1","0","0","0",2019,5,"Sunday",0,0,0,0,0,1,0,1,0,0
"Nguyen Tu Nghiem","Ancient Dance",26010,10.1662363584427,12810,"1974","1",7600,"0","0","1","0","0","0",2019,5,"Sunday",0,0,0,0,0,1,0,1,0,0
"Nguyen van Trung","Mother & Child",24480,10.1056117366263,12810,"1999","1",22201,"0","0","1","1","0","0",2019,5,"Sunday",1,1,0,0,0,0,0,0,0,0
"Nguyen van Trung","Blue Buds",19890,9.89797237184802,5120,"1992","1",9025,"0","0","1","1","0","0",2019,5,"Sunday",1,1,0,0,0,0,0,0,0,0
"Le Pho","Deux filles dans le jardin (Two Girls in the Flower Garden)",114760,11.6505982700953,25620,"c. 1975","1",16905,"0","0","1","0","0","0",2019,5,"Sunday",1,1,0,0,0,0,0,0,0,0
"Le Pho","La Lecture (Reading)",99460,11.5075108322687,12810,"c. 1975","1",11635,"0","0","1","0","0","0",2019,5,"Sunday",1,1,0,0,0,0,0,0,0,0
"Vu Cao Dam","Maternité (Maternity)",53550,10.8883710758759,12810,"1977","1",4582,"0","0","1","1","0","0",2019,5,"Sunday",1,1,0,0,0,0,0,0,0,0
"Sompot Upa-In","Untitled",24480,10.1056117366263,12810,"c. 1970","1",5760,"0","0","0","0","0","0",2019,5,"Sunday",0,1,0,1,0,0,0,0,0,0
"Damrong Wong-Uparaj","Nipa Palm Leaf Roof",27540,10.2233947722826,12810,"1990","1",7225,"0","0","1","1","0","0",2019,5,"Sunday",1,1,0,0,0,0,0,0,0,0
"Pratuang Emjaroen","Happiness in the Field",27540,10.2233947722826,10250,"1990","1",6750,"0","0","1","1","0","0",2019,5,"Sunday",1,1,0,0,0,0,0,0,0,0
"San Win","The Village",27540,10.2233947722826,12810,"1977","1",2621.5,"0","0","1","1","0","0",2019,5,"Sunday",1,1,0,0,0,0,0,0,0,0
"Ngwe Gaing","Port Scene",29070,10.2774619935529,7690,NA,"1",1955.25,"0","0","1","0","0","0",2019,5,"Sunday",0,1,0,1,0,0,0,0,0,0
"San Win","Still Life",22950,10.0410732154887,8970,"1946","1",1597.5,"0","0","1","1","0","0",2019,5,"Sunday",0,1,0,1,0,0,0,0,0,0
"U Ba Kyi","Thingyan Festival",9950,9.20532783015264,2560,"1962","1",3948,"0","0","1","1","0","0",2019,5,"Sunday",1,1,0,0,0,0,0,0,0,0
"Gywe U Lun","Nude",16830,9.73091828718485,2560,"2003","1",2806,"0","0","1","1","0","0",2019,5,"Sunday",1,1,0,0,0,0,0,0,0,0
"Fernando Cueto Amorsolo","Harvest",168310,12.0335627961202,51240,"1930","1",2090,"0","0","1","1","0","0",2019,5,"Sunday",0,1,0,1,0,0,0,0,0,0
"Fernando Cueto Amorsolo","Pounding Rice",64260,11.0706926326699,12810,"1960","1",4666.5,"0","0","1","1","0","0",2019,5,"Sunday",1,1,0,0,0,0,0,0,0,0
"Fernando Cueto Amorsolo","Maiden with Fruits",91810,11.4274765031377,12810,"1951","1",2000,"0","0","1","1","0","0",2019,5,"Sunday",1,1,0,0,0,0,0,0,0,0
"Fernando Cueto Amorsolo","Harvesting Perales",104050,11.5526268318218,12810,"1949","1",2775.5,"0","0","1","1","0","0",2019,5,"Sunday",1,1,0,0,0,0,0,0,0,0
"Fernando Cueto Amorsolo","Fruit Seller",183610,12.1205692219162,12810,"1954","1",6935.5,"0","0","1","1","0","0",2019,5,"Sunday",1,1,0,1,0,0,0,0,0,0
"Fernando Cueto Amorsolo","Boat by the Beach",61200,11.0219024685004,12810,"1957","1",2440,"0","0","1","1","0","0",2019,5,"Sunday",1,1,0,0,0,0,0,0,0,0
"Fernando Cueto Amorsolo","Bathing by the Stream",68860,11.1398307368925,12810,"1951","1",2452.5,"0","0","1","1","0","0",2019,5,"Sunday",1,1,0,0,0,0,0,0,0,0
"Jose Tanig Joya","Untitled",68860,11.1398307368925,15370,"1961","1",3468,"0","0","1","1","0","0",2019,5,"Sunday",0,1,0,0,1,0,0,0,0,0
"Federico Aguilar Alcuaz","New York",18360,9.81792966417448,7690,"1967","1",3686,"0","0","1","1","0","0",2019,5,"Sunday",1,1,0,0,0,0,0,0,0,0
"Romeo Villalva Tabuena","Pounding Rice",4590,8.43163530305459,1283,"1960","1",5192,"0","0","1","1","0","0",2019,5,"Sunday",0,1,0,0,0,0,0,0,0,0
"Romeo Villalva Tabuena","Candy Seller",4590,8.43163530305459,1277,"1960","1",2279,"0","0","0","0","0","0",2019,5,"Sunday",1,1,0,0,0,0,0,0,0,0
"Romeo Villalva Tabuena","Landscape with Houses",13770,9.5302475917227,2570,"1956","1",3838,"0","0","1","1","0","0",2019,5,"Sunday",0,1,0,1,0,0,0,0,0,0
"Antonio Maria Blanco","Corner in the Blanco Studio",99460,11.5075108322687,25620,"1960","1",2111.5,"0","0","1","0","0","0",2019,5,"Sunday",1,1,0,0,0,0,0,0,0,0
"Antonio Maria Blanco","Gembala Sapi (Herding Cow)",22950,10.0410732154887,10250,NA,"1",2903.75,"0","1","1","0","0","0",2019,5,"Sunday",1,1,0,1,0,0,0,0,0,0
"Raden (Prince) Saleh","View of Dieng Plateau",244820,12.4082785256295,102480,"1872","1",3473,"0","0","1","1","0","0",2019,5,"Sunday",1,1,0,0,0,0,0,0,0,0
"Arie Smit","Padi Fields",441280,12.9974348735871,25620,"1976","1",16002.25,"0","0","1","1","0","0",2019,5,"Sunday",1,1,0,0,0,0,0,0,0,0
"Arie Smit","Afternoon Bathing",19890,9.89797237184802,12810,"2000","1",4760,"0","0","1","1","0","0",2019,5,"Sunday",1,0,1,0,0,0,0,0,0,0
"Arie Smit","Resting on the Bale (Pura Ungu)",42840,10.6652275245617,12810,"1987","1",3640,"0","0","1","1","0","0",2019,5,"Sunday",1,0,1,0,0,0,0,0,0,0
"Theo Meier","Woman with Offering",30600,10.3287552879405,7680,"1949","1",4180,"0","0","1","1","0","0",2019,5,"Sunday",1,1,0,0,0,0,0,0,0,0
"Theo Meier","Thai Temple",12240,9.41246455606632,5120,"1976","1",4125,"0","0","1","1","0","0",2019,5,"Sunday",1,1,0,0,0,0,0,0,0,0
"Soo Pieng Cheong","Sisters",61200,11.0219024685004,12810,"1978","1",2111.5,"0","0","1","1","0","0",2019,5,"Sunday",0,1,0,1,0,0,0,0,0,0
"Seah Joo","Weaver",7340,8.90109412160856,3840,"1960","1",6468,"0","0","1","1","0","0",2019,5,"Sunday",1,1,0,1,0,0,0,0,0,0
"Anthony Poon","Fruit of the Toil",14540,9.58465875108751,7690,"1964","1",4950.75,"0","0","0","0","0","0",2019,5,"Sunday",1,1,0,0,0,0,0,0,0,0
"Soo Pieng Cheong","River Life",61200,11.0219024685004,25620,"1978","1",7120.5,"0","0","1","1","0","0",2019,5,"Sunday",1,1,0,0,0,0,0,0,0,0
"Aw Tee Hong","Singapore River",110170,11.6097799063341,12810,"1961-1983","1",36632,"0","0","1","1","0","0",2019,5,"Sunday",1,1,0,0,0,0,0,0,0,0
"Tze Peng Lim","Boats",29070,10.2774619935529,12810,NA,"1",5460,"0","0","1","0","0","0",2019,5,"Sunday",1,1,0,0,0,0,0,0,0,0
"Wenxi Chen","Boats by the Sea",91810,11.4274765031377,25620,NA,"1",5780,"0","0","1","0","0","0",2019,5,"Sunday",1,1,0,1,0,0,0,0,0,0
"Chin Sye Tong","Street Scene",9950,9.20532783015264,3840,"1963","1",12925,"0","0","1","1","0","0",2019,5,"Sunday",1,1,0,1,0,0,0,0,0,0
"Tan Choon Ghee","Street Scene",12240,9.41246455606632,6410,"1979","1",3150,"0","0","1","1","0","0",2019,5,"Sunday",0,1,0,1,0,0,0,0,0,0
"Chua Mia Tee","Temple Street (Singapore Chinatown)",19890,9.89797237184802,7690,"1976","1",3150,"0","0","1","1","0","0",2019,5,"Sunday",1,1,0,0,0,0,0,0,0,0
"Liu Kang","Elephant Trunk Hill, Guilin",30600,10.3287552879405,12810,"1983","1",8694,"0","0","1","1","0","0",2019,5,"Sunday",1,1,0,0,0,0,0,0,0,0
"Lai Foong Moi","Ship",19890,9.89797237184802,6410,"1960","1",5160,"0","0","1","1","0","0",2019,5,"Sunday",1,1,0,0,0,0,0,0,0,0
"Soo Pieng Cheong","Blue Landscape",137710,11.8329053037212,12810,"1963","1",9894,"0","0","1","1","0","0",2019,5,"Sunday",1,1,0,0,0,0,0,0,0,0
"Ibrahim Hussein","Untitled",76510,11.2451767302259,25620,"1967","1",20088,"0","0","1","1","0","0",2019,5,"Sunday",1,0,1,0,0,0,0,0,0,0
"Jolly Koh","Reflection VI",9180,9.12478248361454,2560,"1996","1",11056.5,"0","0","1","1","0","0",2019,5,"Sunday",1,1,0,0,0,0,0,0,0,0
"Shrihadi Soedarsono","Two Dancers (Legong)",91810,11.4274765031377,12810,"1986","1",13500,"0","0","1","1","0","0",2019,5,"Sunday",1,1,0,0,0,0,0,0,0,0
"Kusama Affandi","Penari Legong (Legong Dancer)",153010,11.9382585577159,64050,"1975","1",12480,"0","0","1","1","0","0",2019,5,"Sunday",1,1,0,0,0,0,0,0,0,0
"Sindudarsono Sudjojono","The Dalem (Topeng Dance)",198910,12.2006077400991,25620,"1979","1",9375,"0","0","1","1","0","0",2019,5,"Sunday",1,1,0,0,0,0,0,0,0,0
"Hendra Gunawan","Angon Kerban (Tending Buffalos)",244820,12.4082785256295,128100,"1972","1",7488,"0","0","1","1","0","0",2019,5,"Sunday",1,1,0,0,0,0,0,0,0,0
"Manfong Lee","Satay Seller",125470,11.7398219651537,25620,NA,"1",3657.5,"0","0","1","0","0","0",2019,5,"Sunday",0,1,0,0,0,0,1,0,0,0
"Sudjana Kerton","Kembang (Flower)",15300,9.63560810738053,12810,"1981","1",3004.75,"0","0","1","1","0","0",2019,5,"Sunday",1,1,0,0,0,0,0,0,0,0
"Shrihadi Soedarsono","Horison dan Sawah (Horizon and Rice Field)",99460,11.5075108322687,12810,"1986","1",12936,"0","0","1","1","0","0",2019,5,"Sunday",1,1,0,0,0,0,0,0,0,0
"Mochtar Apin","Lembayung Diapit Merah (Crimson accompanied with Red)",12240,9.41246455606632,2560,"1986","1",9635,"0","0","1","1","0","0",2019,5,"Sunday",1,0,1,0,0,0,0,0,0,0
"Fajar Siddik","Landscape",12240,9.41246455606632,2560,"1990","1",6380.25,"0","0","1","1","0","0",2019,5,"Sunday",1,1,0,0,0,0,0,0,0,0
"Umi Dahlan","Perahu (Boats)",13770,9.5302475917227,2560,"1993","1",18600,"0","0","1","1","0","0",2019,5,"Sunday",1,1,0,0,0,0,0,0,0,0
"Sunaryo","Barong",24480,10.1056117366263,12810,"1996","1",21025,"0","0","1","1","0","0",2019,5,"Sunday",1,1,0,0,0,0,0,0,0,0
"Mochtar Apin","Standing Nude",22950,10.0410732154887,12810,"1970","1",8892,"0","0","1","1","0","0",2019,5,"Sunday",1,1,0,0,0,0,0,0,0,0
"Shrihadi Soedarsono","Irama Tari Legong (Rhythm of Legong Dance)",58140,10.9706091741129,12810,"1992","1",13000,"0","0","1","1","0","0",2019,5,"Sunday",1,1,0,0,0,0,0,0,0,0
"Sindudarsono Sudjojono","Caligula",168310,12.0335627961202,64050,"1979","1",5950,"0","0","1","1","0","0",2019,5,"Sunday",1,1,0,0,0,0,0,0,0,0
"Teh-Chun Chu","le 10 fév. 1978",168310,12.0335627961202,38430,"1978","1",2530,"0","0","1","0","0","0",2019,5,"Sunday",1,1,0,0,0,0,0,0,0,0
"Teh-Chun Chu","De toutes parts",367230,12.8137436337377,76860,"1995-1996","1",5248.8,"0","0","1","1","0","0",2019,5,"Sunday",1,1,0,0,0,0,0,0,0,0
"Leonard Tsuguharu Foujita","Untitled",632240,13.3570243478789,128100,"1932","1",2487.92,"0","0","1","1","0","0",2019,5,"Sunday",0,1,0,0,0,0,0,0,0,0
"Leonard Tsuguharu Foujita","Charrette sur la Plage (Cart on the Beach)",64260,11.0706926326699,25620,"1917","1",1353,"0","0","1","1","0","0",2019,5,"Sunday",1,1,0,0,0,0,0,0,0,0
"Wou-Ki Zao","24.09.51",1043540,13.8581293372995,128100,"1951","1",2457,"0","0","1","0","0","0",2019,5,"Sunday",1,1,0,0,0,0,0,0,0,0
"Wou-Ki Zao","20.09.76",779130,13.565933191546,256200,"1976","1",3515.4,"0","0","1","1","0","0",2019,5,"Sunday",1,1,0,0,0,0,0,0,0,0
"Zenzaburo Kojima","Mirror",88750,11.3935787073377,25620,"1930","1",12658.5,"0","0","1","0","0","0",2019,5,"Sunday",1,1,0,0,0,0,0,0,0,0
"Walasse Ting","Autumn Flowers",321320,12.6801927902877,51240,"1967-1970","1",20059.5,"0","0","1","1","0","0",2019,5,"Sunday",1,0,1,0,0,0,0,0,0,0
"Walasse Ting","Lemon Tree",114760,11.6505982700953,51240,"1971","1",26508,"0","0","1","1","0","0",2019,5,"Sunday",1,0,1,0,0,0,0,0,0,0
"Walasse Ting","Outside Looks Raining",114760,11.6505982700953,32020,"1985","1",28458,"0","0","1","1","0","0",2019,5,"Sunday",0,1,0,0,1,0,0,0,0,0
"Walasse Ting","Lobster Dinner",45900,10.7342203960486,12810,NA,"1",8730,"1","0","0","0","0","0",2019,5,"Sunday",0,0,1,0,1,0,0,0,0,0
"Richard Lin","Squares 7 1968-1969",336630,12.726739683327,102480,"1968-1969","1",4032.25,"0","0","0","0","0","0",2019,5,"Sunday",1,1,0,0,0,0,0,0,0,0
"Chin Hsiao","L' infinto N°2 (Infinity N°2)",53550,10.8883710758759,25620,"1963","1",12000,"0","0","1","1","0","0",2019,5,"Sunday",1,0,1,0,0,0,0,0,0,0
"Chin Hsiao","Passage Through the Great Threshold - 124",84160,11.3404750279715,32020,"1992","1",13000,"0","0","1","1","0","0",2019,5,"Sunday",1,0,1,0,0,0,0,0,0,0
"Chin Hsiao","Untitled",19890,9.89797237184802,7680,"1962","1",6300,"0","0","1","1","0","0",2019,5,"Sunday",1,0,1,0,0,0,0,0,0,0
"Kan Ho","Untitled",12240,9.41246455606632,2570,"1975-1977","1",2000,"0","0","1","1","0","0",2019,5,"Sunday",1,1,0,0,0,0,0,0,0,0
"Kan Ho","Untitled",13010,9.47347357150655,2570,"1978","1",2000,"0","0","1","1","0","0",2019,5,"Sunday",1,1,0,0,0,0,0,0,0,0
"Kan Ho","Untitled",16830,9.73091828718485,2560,"1969-1970","1",2500,"0","0","1","1","0","0",2019,5,"Sunday",1,1,0,0,0,0,0,0,0,0
"Kan Ho","Untitled",6890,8.8378263640077,2567,"1965","1",3500,"0","0","1","1","0","0",2019,5,"Sunday",1,1,0,0,0,0,0,0,0,0
"Kan Ho","Untitled",8420,9.03836510723637,2558,"1999","1",1200,"0","0","1","1","0","0",2019,5,"Sunday",1,1,0,0,0,0,0,0,0,0
"Che Chuang","Untitled",84160,11.3404750279715,25620,"1994","1",21120,"0","0","1","1","0","0",2019,5,"Sunday",1,1,0,0,0,0,0,0,0,0
"Hao Wu","Untitled",9180,9.12478248361454,5120,"1990","1",10302.25,"0","0","1","1","0","0",2019,5,"Sunday",1,1,0,0,0,0,0,0,0,0
"Pang Jiun","Pond Scene",183610,12.1205692219162,128100,"2018","1",30625,"0","0","1","1","0","0",2019,5,"Sunday",1,1,0,0,0,0,0,0,0,0
"Pang Jiun","Spring Scenery",73450,11.204360181602,10250,"2011","1",4405.62,"0","0","1","1","0","0",2019,5,"Sunday",1,1,0,0,0,0,0,0,0,0
"Pang Jiun","Clock Tower, Hong Kong",19890,9.89797237184802,16660,"2008","1",4416.5,"0","0","1","1","0","0",2019,5,"Sunday",1,1,0,0,0,0,0,0,0,0
"Bon Yee","Bamboo Grove",22950,10.0410732154887,12810,"1964","1",2091,"0","0","1","0","0","0",2019,5,"Sunday",0,1,0,0,0,0,1,0,0,0
"Yifei Chen","Day’s End (Suzhou)",306020,12.6314057382758,102480,"1986","1",9244.8,"0","0","1","0","0","0",2019,5,"Sunday",1,1,0,0,0,0,0,0,0,0
"Yifu Fei","Village",30600,10.3287552879405,12810,"1959","1",11264.9,"0","0","1","1","0","0",2019,5,"Sunday",1,1,0,0,0,0,0,0,0,0
"Han Wu Shen","Fishing port",48960,10.7987589171862,12810,"2018","1",11178.22,"0","0","1","0","0","0",2019,5,"Sunday",1,1,0,0,0,0,0,0,0,0
"Teng-Hiok Chiu","Loch Bloom",29070,10.2774619935529,12810,NA,"1",4684.8,"0","0","0","0","0","0",2019,5,"Sunday",1,1,0,0,0,0,0,0,0,0
"Teng-Hiok Chiu","Untitled",9180,9.12478248361454,6400,NA,"1",1930.5,"0","0","0","0","0","0",2019,5,"Sunday",1,1,0,0,0,0,0,0,0,0
"Luis Chan","Orange Striped Monster",19890,9.89797237184802,6400,"1969","1",3700,"0","0","1","1","0","0",2019,5,"Sunday",0,0,1,0,1,0,0,0,0,0
"Walasse Ting","Beauty",48960,10.7987589171862,12810,NA,"1",6368,"1","0","0","0","0","0",2019,5,"Sunday",0,0,1,0,1,0,0,0,1,0
"Seund Ja Rhee","Ceci s'accomplira",91810,11.4274765031377,25620,"1962","1",4860,"0","0","1","1","0","0",2019,5,"Sunday",1,1,0,0,0,0,0,0,0,0
"Seund Ja Rhee","Untitled",91810,11.4274765031377,25620,"1958","1",8100,"0","0","1","1","0","0",2019,5,"Sunday",1,1,0,0,0,0,0,0,0,0
"Myoung Young Choi","Sign of Equality 75-R",33660,10.4240654677448,7680,"1975","1",6643,"0","0","1","1","0","0",2019,5,"Sunday",1,1,0,0,0,0,0,0,0,0
"Moon Sup Shim","The Presentation",48960,10.7987589171862,25620,"2017","1",21222,"0","0","1","1","0","0",2019,5,"Sunday",1,0,1,0,0,0,0,0,0,0
"Atsuko Tanaka","Untitled",33660,10.4240654677448,15370,"1992","1",569.75,"0","0","1","1","0","0",2019,5,"Sunday",1,0,0,0,0,0,0,0,0,0
"Sadamasa Motonaga","Work",38250,10.5518988392547,12810,"1971","1",3354,"0","0","1","1","0","0",2019,5,"Sunday",1,1,1,0,0,0,0,1,0,1
"Sadamasa Motonaga","Work",19890,9.89797237184802,12810,"1965","1",648,"0","0","1","1","0","0",2019,5,"Sunday",0,0,0,0,1,0,0,0,0,0
"Natsuyuki Nakanishi","G/Z 5Z93-D",39780,10.591119552408,25620,"1993","1",6624.8,"0","0","0","0","0","0",2019,5,"Sunday",1,1,0,0,0,0,0,0,0,0
"Hisao Domoto","Untitled",27540,10.2233947722826,12810,"1959","1",7301,"0","0","1","1","0","0",2019,5,"Sunday",1,1,0,0,0,0,0,0,0,0
"Toshimitsu Imai","Untitled",45900,10.7342203960486,12810,"1966","1",2475,"0","0","1","1","0","0",2019,5,"Sunday",1,1,0,0,0,0,0,0,0,0
"Toshimitsu Imai","Untitled",9950,9.20532783015264,5130,"1953","1",3105.75,"0","0","1","1","0","0",2019,5,"Sunday",1,1,0,0,0,0,0,0,0,0
"Kishio Suga","Failure One",4896,8.49617382419216,3847,"2005","1",971.5,"0","0","1","1","0","0",2019,5,"Sunday",0,1,0,0,0,0,0,0,0,1
"Kokuta Suda","Untitled",18360,9.81792966417448,2567,"1961","1",3911.25,"0","0","1","1","0","0",2019,5,"Sunday",1,1,0,0,0,0,0,0,0,0
"Yayoi Kusama","INFINITY-NETS (OQPZO)",529420,13.1795373466788,128100,"2008","1",10000,"0","0","1","1","0","0",2019,5,"Sunday",1,0,1,0,0,0,0,0,0,0
"Yayoi Kusama","Ripples",107110,11.5816116227587,64050,"1990","1",1729,"0","0","1","1","0","0",2019,5,"Sunday",1,0,1,0,0,0,0,0,0,0
"Yayoi Kusama","Stars Fell on Earth",130060,11.7757511614231,51240,"1988","1",1729,"0","0","1","1","0","0",2019,5,"Sunday",1,0,1,0,0,0,0,0,0,0
"Yayoi Kusama","PUMPKIN (OOSS)",198910,12.2006077400991,76860,"2006","1",358.66,"0","0","1","1","0","0",2019,5,"Sunday",1,0,1,0,0,0,0,0,0,0
"Yayoi Kusama","Pumpkin",382530,12.8545623605457,128100,"1981","1",1303.8,"0","0","1","1","0","0",2019,5,"Sunday",1,0,1,0,0,0,0,0,0,0
"Tomoo Gokita","Auris Externa",122410,11.7151313450696,12810,"2008","1",4438.4,"0","0","1","1","0","0",2019,5,"Sunday",1,0,1,0,0,0,0,0,0,0
"Tomoya Tsukamoto","Journey",122410,11.7151313450696,25620,"2018","1",21060,"0","0","1","1","0","0",2019,5,"Sunday",1,0,1,0,0,0,0,0,0,0
"Mitsuru Watanabe","Naoko Taking Bath in Rousseau’s Forest",30600,10.3287552879405,12810,"2018","1",31428,"0","0","1","0","1","0",2019,5,"Sunday",1,1,0,0,0,0,0,0,0,0
"Yoshitomo & Hiroshi Nara & Sugito","Andromeda Galaxy Hights",617550,13.3335153158662,128100,"2004","1",2750,"0","0","0","0","0","0",2019,5,"Sunday",1,0,1,0,0,0,0,0,0,0
"Keiichi Tanaami","A Feast with Skeleton (Diptych)",84160,11.3404750279715,12810,"2009","1",NA,"0","0","0","0","0","0",2019,5,"Sunday",1,0,1,0,0,0,0,0,0,0
"Kei Hiraga","Box Series – Head of a Parrot",12240,9.41246455606632,3840,"1981","1",2411.5,"0","0","1","1","0","0",2019,5,"Sunday",1,1,0,0,0,0,0,0,0,0
"Hiroyuki Matsuura","Bambi (Red Flasers)",73450,11.204360181602,25620,"2009","1",25317,"0","0","1","1","0","0",2019,5,"Sunday",1,0,1,0,0,0,0,0,0,0
"Korehiko Hino","Me & Flower Garden",7650,8.94246092682058,6410,"2008","1",21108.6,"0","0","1","1","0","0",2019,5,"Sunday",1,1,0,0,0,0,0,0,0,0
"Hyung-Koo Kang","W.A.R.H.O.L.",30600,10.3287552879405,25620,"2007","1",50239.49,"0","0","0","0","0","0",2019,5,"Sunday",1,1,0,0,0,0,0,0,0,0
"Aya Takano","Secrets of the Thousand Year Spiral: Tashiro-Ota",76510,11.2451767302259,25620,"2013","1",21120,"0","0","1","1","0","0",2019,5,"Sunday",1,0,1,0,0,0,0,0,0,0
"Ayako Rokkaku","A Girl in Red Dress",145360,11.8869687030701,8970,"2008","1",21108.6,"0","0","1","1","0","0",2019,5,"Sunday",1,0,1,0,0,0,0,0,0,0
"Ke Chen","Be With You Will Not Be Lonely No. 2",7650,8.94246092682058,6410,"2005","1",10000,"0","0","1","1","0","0",2019,5,"Sunday",1,1,0,0,0,0,0,0,0,0
"Ke Chen","Shouting Star - Finally We Have to Lie on the Ground",15300,9.63560810738053,12810,"2009","1",22500,"0","0","1","1","0","0",2019,5,"Sunday",1,1,0,0,0,0,0,0,0,0
"Yuanwei Liang","Piece of Life",137710,11.8329053037212,38430,"2007","1",16800,"0","0","1","1","0","0",2019,5,"Sunday",1,1,0,0,0,0,0,0,0,0
"Duan Jianyu","Good Morning No. 10",91810,11.4274765031377,25620,NA,"1",18700,"0","0","0","0","0","0",2019,5,"Sunday",1,1,0,0,0,0,0,0,0,0
"Kun Song","Flesh - Robot on Bed",64260,11.0706926326699,12810,"2011","1",26240.5,"0","0","1","1","0","0",2019,5,"Sunday",1,1,0,0,0,0,0,0,0,0
"Kong Lingnan","Twenty-eight Mansions – Room",7340,8.90109412160856,2570,"2010","1",10800,"0","1","1","0","0","0",2019,5,"Sunday",1,1,0,0,0,0,0,0,0,0
"AY T Joe Christine","Barabas Lights #05",122410,11.7151313450696,51240,"2008","1",22950,"0","0","1","1","0","0",2019,5,"Sunday",1,0,1,0,0,0,0,0,0,0
"Jane Lee","Melt II",76510,11.2451767302259,12810,"2016","1",27180,"0","0","0","0","0","0",2019,5,"Sunday",0,0,1,0,0,0,0,0,0,0
"Oky Rey Montha","Voyage",10710,9.27893316344179,2560,"2017","1",30000,"0","0","1","1","0","0",2019,5,"Sunday",1,0,1,0,0,0,0,0,0,0
"Arkiv Vilmansa","ARR NO. 4",4590,8.43163530305459,1290,"2018","1",21600,"0","0","0","0","0","0",2019,5,"Sunday",1,0,1,0,0,0,0,0,0,0
"Natee Utarit","The Last Description of the Old Romantic",137710,11.8329053037212,12810,"2005","1",19260,"0","0","1","1","0","0",2019,5,"Sunday",1,1,0,0,0,0,0,0,0,1
"Ruben Pang","Metabolic",18360,9.81792966417448,5120,"2013","1",11158.5,"0","0","1","1","0","0",2019,5,"Sunday",0,1,0,0,0,0,0,1,0,0
"Yeoh Choo Kuan","I Was Cured Alright",13010,9.47347357150655,2560,"2014","1",6750,"0","0","1","1","0","0",2019,5,"Sunday",1,1,0,0,0,1,0,0,0,0
"Jose John Santos III","Jack in the Box",84160,11.3404750279715,2560,"2005","1",5612,"0","0","1","1","0","0",2019,5,"Sunday",1,1,0,0,0,0,0,0,0,0
"Rodel Tapaya","Ang Sabi-sabi",18360,9.81792966417448,2570,"2006","1",4680,"0","0","1","1","0","0",2019,5,"Sunday",0,0,1,0,0,0,0,0,0,0
"Liu Ye","Daydream",896650,13.7064208753766,25620,"1997","1",638,"0","0","1","1","0","0",2019,5,"Sunday",1,0,1,0,0,0,0,0,0,0
"Fanzhi Zeng","Portrait 08-7-6",122410,11.7151313450696,38430,"2008","1",696.95,"0","0","1","1","0","0",2019,5,"Sunday",1,1,0,0,0,0,0,0,0,0
"Wei Liu","Shameless",183610,12.1205692219162,76860,"2001","1",12000,"0","0","1","1","0","0",2019,5,"Sunday",1,1,0,0,0,0,0,0,0,0
"Xiaogang Zhang","Bloodline Series",183610,12.1205692219162,51240,"1996","1",1200,"0","0","1","1","0","0",2019,5,"Sunday",1,1,0,0,0,0,0,0,0,0
"Xiaodong Liu","The Grandson",91810,11.4274765031377,38430,"2009","1",9000,"0","0","1","1","0","0",2019,5,"Sunday",1,1,0,0,0,0,0,0,0,0
"Fanzhi Zeng","Untitled",275420,12.5260524842811,25620,"2009-2010","1",12600,"0","0","1","0","0","0",2019,5,"Sunday",1,1,0,0,0,0,0,0,0,0
"Qi Qin","White Goose",36720,10.5110768447344,12810,"2014","1",15000,"0","0","1","1","0","0",2019,5,"Sunday",1,1,0,0,0,0,0,0,0,0
"Qi Qin","White Hat",27540,10.2233947722826,8970,"2010","1",32000,"0","0","1","1","0","0",2019,5,"Sunday",1,1,0,0,0,0,0,0,0,0
"Luo Quanmu","Bee Keeping",13770,9.5302475917227,7690,"2011","1",27300,"0","0","1","0","1","0",2019,5,"Sunday",1,1,0,0,0,0,0,0,0,0
"Meng-Hung Su","Birds and Butterflies of Red Land",21420,9.97208034400174,10250,"2010","1",50194.2,"0","0","0","0","0","0",2019,5,"Sunday",1,0,1,0,0,0,0,0,0,0
"Joung Young-Ju","Choya 205 (A Remote Village)",48960,10.7987589171862,25620,"2018","1",18144,"0","0","1","1","0","0",2019,5,"Sunday",1,0,1,0,1,0,0,0,0,0
"Jung-Yeon Min","Hibernation",3060,8.02617019494643,2570,"2009","1",22230,"0","0","1","1","0","0",2019,5,"Sunday",1,0,1,0,0,0,0,0,0,0
